Somebody Stop Me,Emilio,0
Mother's Luv,Usher Featuring The Nu Beginning,0
John the Revelator,Blind Willie Johnson,1991
I'll Never Be Able (To Tell It All) (High Key-Studio Track w/o Background Vocals),Karen Peck And New River,0
The Kangaroo Theory,Edelweiss,0
MA(c)lodie d'Amour,Edmundo Ros & His Orchestra,0
More,The Crystal Method,1997
Venite Pa' Maracaibo,Guaco,2000
Bath Of Least Resistance,NOFX,2001
"Nocturne For Piano No. 8 In D Flat Major_ Op. 84 No. 8 (also in Huit piA""ces brA""ves_ Op. 84/8)",David Jalbert,0
Reunited,Louisa Mark feat. Kevin Henry,0
I Swear the Visine is for my Allergies,Salt The Wound,2008
Shifter,Timo Maas featuring MC Chikaboo,2002
Monologue With the Sky,Havok,0
Corre_ Corre (Keep On Running),Los Salvajes,0
After I Made Love To You,BMX Bandits,2007
It's The Three Of Us Left,Rustless,0
Freed From Desire (Alternate Mix),Flame,0
1900's Madness #1,Ennio Morricone,0
Intro. (The Plan Album Version),Raze,0
Love Like This,Natasha Bedingfield,2008
Lion Paw,Fyah Blaze,2005
Erick Sermon,Erick Sermon,1993
Canta Una CanciA3n De Amor,Alejandro Lerner,1984
Half Way Out The Door (Live),Elvin Bishop,0
Soundtracks and Come Backs (radio mix),Goldfish,0
Tell Me,Toni Braxton,2002
Den S'Adiko,Natassa Theodoridou,0
Where You From,DJ Godfather,0
Honey Fingers,Richard Galliano,1992
Gloria,Julissa,0
Love You Again,Marc Dorsey,1999
Die Zeit,Oesch's die Dritten,0
Point And Shoot (Demo),Pepper,2007
The Michael Vick Song,Tim Wilson,2005
Believe (Album Version),Josh Groban,0
Subida y entrada al cante,Varios,0
Goor,Plaza,0
Angel [2004],Neema,0
O Come_ O Come Emmanuel,Margaret Becker,0
Burn 'Em Down (LP Version),Sick Of It All,1997
Cuatro Veinte,Gonzalo Rubalcaba,0
Tout bizwen (feat. Milca_ Synn'Tya_ Shaolin),Leila Chicot,0
Funny How Time Slips Away,Roy Drusky,0
Music By Numbers (2001 Digital Remaster),Penguin CafA(c) Orchestra,0
Dont Push Me Away,Jim Jones / Chink Santana,0
Run And Tell,The Perrys,0
Cuttin' the Tree,John Wesley,1999
Klaio Gia Sena (Niagaras),Giorgos Marinis,0
Sauer,Klimperei,0
L.S.M.,Year of Desolation,2005
Cycle Time,Liars,2007
Llorando Por Amor,Flor Silvestre,0
Heart's Grown Cold (LP Version),Blackfoot,0
To Sir With Love,Lady Saw,1994
New Milk Cow Blues,Moon Mullican,0
Deep Blue,Dave Eggar,2005
Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie),X-ecutioners featuring Tom Tom Club & Biz Markie,2001
High On the Mountain,The Del McCoury Band,0
Falling Apart,Dario Marianelli,2009
Signs Can Hear All,Ciaran Byrne,2006
I Will Turn Your Money Green (Take 1),Furry Lewis,0
Beauty Supply And Demand,Busdriver,2004
Transmission (Album Version),Static-X,2003
Superstar (feat. J-Noxx),Hollowtip,0
Baila CariA+-o,Pete Bamboo,0
Strip The Soul (album version),Porcupine Tree,2002
Sangria (Nomadbrothers Remix feat. Rio),Tania Maria,0
Te Quiero Mas,The Party Group,0
Head Banger,EPMD,1992
The Lord's Prayer,Dario Marianelli,2009
Raw Power,Iggy And The Stooges,1996
I'm Chillin,Kurtis Blow,1990
La Blessure,Eric Demarsan,0
Alla Mot Alla,Kent,0
One Moment With You,Jackie Wilson,1993
Nuestras Sevillanas 1,Los Del Rio,0
Parabolics Studies 6,Henri Pousseur,0
Feverish,Spitfire,0
COLD MORNING,Portobello,0
Syrup Sipping (Banner Beat Break),David Banner,2008
Party Favours (Dee Dee's Flukey Remix),Bionikworld,0
Keep Walking,The Wilburns,0
4 Words (To Choke Upon),Bullet For My Valentine,2005
The Carnival  feat. Japjit Kaur,Niraj Chag,0
Is It Wrong,Warner mack,0
learn (Album Version),One Be Lo,0
Xenophobic Hate Machine,Bodies In the Gears of the Apparatus,2005
Lay All Your Love On Me (LP Version),Information Society,0
Ella Speed,Rick Ross,0
Chatma,Tinariwen,2003
The way to Peace,Uman,0
How It Begins,Ice & Breeze,0
Chanson D'Amour,Jean-Jacques Goldman;Edith Lefel;Malavoi,0
My Love,Irish Tenors,0
The Cool (Amended Album Version),Lupe Fiasco,0
Roses,Silverchair,1997
"Le Droit Des PA""res (Live Electrique)",Cali,0
Long Way From Home,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,1990
He Was Here,Scott Krippayne,0
Love & Understanding,Lady Saw,1996
Cry Of My Heart,Wayne Watson,0
In Hell (Album Version),A Perfect Murder,2007
Up Jumped The Devil - Live,Clarence Gatemouth Brown,0
We Are The Ones (Lounge Version),Zombie Girl,2007
We're Not Gonna Bow,Jeff And Sheri Easter,0
Mefistofele/Spunta... l'aurora pallida...,"MichA""le Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti",0
Ralph's Rhapsody,Ray Lynch,1998
Va Por Usted,Rocio Jurado,0
The last havoc,Necrodaemon,0
Stand By Me,Atomic Rooster,1972
Brooklyn On A Saturday Night,Neil Diamond,1984
Le Bug (Live 2005),M,0
El Gato Confite,MarAa Elena Walsh,0
Volvere,OV7,2000
Lost in Marrakesh with Entropik (Pathaan's Mirage Mix),Ancient Astronauts,0
Estimate,Slum Village,1997
Suburban Living,Yuppie Pricks,0
Badrock City,Big Audio Dynamite,1986
The Lakes Of Pontchartrain,Planxty,0
Fly Away (Instrumental),HardNox,0
Psalm 27,Donnie McClurkin,2000
Chicago Bound Blues,Bessie Smith,1991
Herz an herz (Live Version),Paso Doble,0
Papa Legba (2005 Digital Remaster),Talking Heads,1986
I Know Where I Am Now,Jake Hess,2004
Liquid Mercury,Jimmy Page,1988
Falling Stars,Desert Dwellers,0
Waitin' For The Wind,Spooky Tooth,1969
Your Revolution Is A Joke,Funeral For A Friend,2003
Q Loop,Basic Channel,1995
Neon Psychedelia,Sweet,0
CrossBreed,Sound Field,0
Make It Last,The Ataris,1997
I'm Blue (LP Version),The Rascals,0
Origins And Endings,Winds Of Plague,2008
SincA(c)ritA(c) (feat. Ludo),Leila Chicot,0
Stainless Steel Gamelan,John Cale,0
50_000 Miles Beneath My Brain (Live),Ten Years After,0
Baby Mama,Camp Lo,0
American Girl,Brooke Valentine,2005
Red Castle,Pumpkin Buzzard,0
Liian vA$?hA$?n aikaa,Fredi,0
22 Going On 23,Butthole Surfers,1987
Private Dancer,Heavy D,2008
DJs Are The New Rockstars-Live Mashup Mix 7,DJ Godfather,0
Lappi Pt IV EtiA$?inen,Nightwish,1997
Michael Nobody aka Poetic Death,Snowgoons,2009
Estoy AquA,Shakira,1995
Mirame A La Cara (Version Salsa),Andy & Lucas,0
Shake That Thang,DJ Omega,0
Free,Darwin Hobbs,0
I Want You,Sophie B. Hawkins,1992
Malice,Behemoth,2000
Why Don't You Do Right (Album Version),Jim Kweskin with Samoa Wilson,0
Red Gun,The Forms,2007
Ride Out Dip,Crucial Conflict,2008
Tuck That Sh*t,Messy Marv,0
Arco Arena,Cake,2001
Pictures To Prove It,The Mighty Mighty Bosstones,1994
Baby Please Don't,Tampa Red,0
Things I Don't Understand,Coldplay,2005
Mi Gitana (feat. The Dey),Los Del Rio_ The D.E.Y.,0
Hold On (Album Version),The Rance Allen Group,0
I Can't Rest,Fontella Bass,2006
Love Island (LP Version),Eumir Deodato,0
You Are Everything,Regina Belle,1995
Wo Ai Ni_ Zai Jian!,Sammi Cheng,2004
A Piece Of My Heart,Gang Of Four,1983
Nostalgia for Infinity,Jonn Serrie,0
Marvel Hill,The Cardigans,1998
Let's Get High (Yves Larock Radio Edit w Rap),Anane,0
Raindrops Keep Falling On My Head,David Arkenstone,0
Live Then Lay,Naughty By Nature featuring Phiness,0
Got The Blues,Blind Lemon Jefferson,1926
Turn Yourn Radio On,Andy Griffith,0
Donnez-nous des jardins,Pierre Perret,1975
Love Is What We Make It,Kenny Rogers,1999
So Long (Originally Performed by Abba),The Meatmen,0
Mr. Crump,Mum,0
Brown Eyed Girl,The Sonics_ Charlie & The Tunas,0
Start Me Up,The Rolling Stones,1981
C'est pour vous que je chante,Les Hou-Lops,0
New Round And Round,Casey Bill Weldon,0
Lucky Fellow - Original,Leroy Hutson,0
Mi Vida Se Pinto De Gris,Yndio,0
Good Morning Captain,The Black Crowes,2009
Jumke,Sukshinder Shinda,0
Coffee Blues,Mississippi John Hurt,1966
No Love To Give (LP Version),The Rascals,0
Words- Till the mornin' comes Mix,Liquid Spill,0
Reefer Head Woman,Aerosmith,1979
Ain't She Sweet,The Beatles / Tony Sheridan,1964
Bside,Various Production,2009
Twist Y Gritos (Twist & Shout),Los Fabulosos Cadillacs,1988
Immigrant Song (Album Version),Led Zeppelin,1970
The Power Of,Nora,0
Festival Of Holi,Brian Tyler,2007
Having A Little Talk With Jesus,Brenda Lee,0
Kuolema Tekee Taiteilijan,Nightwish,2004
Tennessee Central Number Nine,Pee Wee King,0
Soda Pop,John Fogerty,1986
It Must Be Everywhere (Complete Version),Nazz,0
Mon Legionnaire,Marcel Azzola,0
You Were There,FlA$?skkvartetten / Daniel Bellqvist,0
BOOM!!!,Albin Myers,0
Other Side of You,DJ Harry,2004
Kissing Game,2XL,0
Un Minuto Contigo (One Moment),Edmundo Ros,0
A!Hola_ PequeA+-o Ser!,Pescado Rabioso,1973
Everyday Struggle (Bonus),Agency 1.9.9.4,0
Everybody's Someone (Gateway Mix),Leann Rimes & Brian McFadden,0
Man Smart Woman Smarter,Robert Palmer,0
Gloria (In The Name Of Love Album Version),Audio Adrenaline,0
Two of a Kind,Frost,0
Shen Lai,Dylan Kuo,0
The Preacher,The Bronx Horns,0
Principe Nino,Gonzalo Rubalcaba,0
Blues All Around My Bed,Precious Bryant,2002
Paper Thin,Leona Naess,2000
Carolan's Concerto,The Chieftains,1971
Gangsta Lean (Gangstapella),D.R.S.,1993
Cafe deClouet,Galactic,1998
Hired Security,The Harvard Lampoon Comedians,0
Slipping Away/Here Is Kazmeyer,Information Society,1990
The Unidentified Flying Object,Perrey And Kingsley,1988
Comfort Creek,Barbara Fairchild,0
Cierra Los Ojos Y Juntos Recordemos - Original,Yolandita Monge,0
Love Is Gone (Eddie Thoneick's Liberte Mix),David Guetta - Joachim Garraud - Chris Willis,0
Destroy Everything (Album Version),Hatebreed,2006
The Gre(A)t Depression,Anti-Flag,2009
See You in the Morning,Pam Thum,0
Automatic,Less Than Jake,1996
I Don't Wanna be a War Hero,Anti-Flag,2003
Bestio Tergum Degero Pt. 3,Pelt,0
Kick_ Push II (Album Version),Lupe Fiasco,0
Snapshot Samurai,Her Majesty's Finest,0
True Love,Tyrone Taylor,0
Introitus: Requiem: Dies Irae,Kuijken Kwartet,0
You're My First Lady,T.G. Sheppard,1992
Christmas Won't be the Same Without Johnny,Dr. Elmo,0
Nocturne For Piano No. 5 In B Flat Major_ Op. 37,David Jalbert,0
Ma PrA(c)fA(c)rence (Live),Julien Clerc,1994
We Got What You Want,Busta Rhymes,2001
East Bay Bounce,Paul Taylor,0
Teska (Teska),Greek Gypsy Musicians,0
One Night Alone,Vixen,1988
Infant Dreams,Bill Douglas,0
Mom,Josh Mullins,0
Ballroom Floor,Dennis Brown,0
Goodnight Irene,Kingston Trio,0
Music In Dreamland,Be Bop Deluxe,1975
Ole Con Ole,Peret,0
Touch Your Button Carnival Jam,Wyclef Jean featuring will.i.am and Melissa JimA(c)nez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik,0
90er,Headliners,2006
Itinerario,Clementina De Jesus,0
Stephanie Says,The Velvet Underground,1985
Music And Politics,The Disposable Heroes Of Hiphoprisy,1992
Free (lp),Big Audio Dynamite,0
MA!s Y MA!s,Mazz,0
Under The Weather,KT Tunstall,2004
Say Goodbye,Barry Manilow,0
Fleur De Paris,Jean Marc Thibault,0
Jahuu_ Gandiva laulaa!,Sabda Brahma,0
After All The Love Is Gone,Alias,0
Wake Up Call (Album Version),The Prodigy,0
Where Are You?,Arthur Tracy,0
Carita De Rosa,Gertrudis,2003
Zambele (1997 Digital Remaster),Clara Nunes,0
World Comes Tumblin' Down,The Distillers,2000
Big World,David Saylor,0
LOVESICK - Obsession in A3/4 Time,Philippe Sarde,0
All Alone (Live),Gorillaz,2005
Jesus Is the Lord,Andrae Crouch,0
Pobre diabla (Directo 09),Carlos Baute,0
The Object Of My Affection,Russ Morgan,0
Please Come Out Tonight,Phil Collins,1993
Llegaste TAo,Huey Dunbar,0
Celluloid Heroes,Bon Jovi / Ray Davies,2002
First Day (Album version),Timo Maas,2005
Jole Brun,Harry Choates,0
Bed Of Roses,Warrant,0
Wives ( LP Version ),Bill Cosby,1967
Credits,Pete Miser,0
Bonita,Barbara Lusch,0
Indo,Studio,0
Losing track,You Should Go Ahead,0
Every You Every Me (Infected By The Scourge Of The Earth),Placebo,1999
Fly Talkin',Lil Wayne,0
Youll Rue The Day,Spade Cooley,0
Two of a Kind_ Workin' on a Full House,Hushabye Baby,0
L'Ardechoise Aux Cheveux Blanc,Alain Turban,0
Freaxxx,brokeNCYDE,2008
Loud & Clear (featuring Defari_ King T & Butch Cassidy),Xzibit,2000
Pokrusa,Lili Ivanova,0
Writes Of Winter,Jimmy Page,1988
Pedazo De Idiota,Mercedes Castro,0
Bro. Bill  (LP Version),Cactus,0
Don't Mess With the IRS,Dr. Elmo,0
Dancing With Tears In My Eyes 2004 (Nova Mix (Club Version)),Novaspace,2004
Fear Factor (Shiny Happy Jihad),Joe Rogan,2007
Man No Sober (LP Version),Steel Pulse,1982
Sudenkorento -Life On Mars-,Hector,0
Like I Never Loved Before,Phil Vassar,2000
Brivdiena,Intars Busulis,0
Titan,The Bongo Man,0
I Don't Love You Anymore,George Jones,0
Show Some Love Where Is The Love feat. MackaB,Carroll Thompson,0
Inti Guauqui,Jorge Alfano,0
Dying Under A Binary Star,Crematorium,2005
It Gwine Dreada,The Twinkle Brothers,0
Sunday In Marin,Chris Camozzi,0
Hurry Up And Come,Cocoa Tea,2008
Quan Tou Tang,Miriam Yeung,0
Da Da Da Da,Tha Liks,2001
When There's A Will_ There's A Way,Jimmy Johnson,0
Mua rakastan,Murskahumppa,0
TU MIRADA,Antonio Koudele,0
Ma vie n'est pas la tienne (album),Najoua Belyzel,2009
Judge Harsh Blues (Tk. 1),Furry Lewis,0
Carolyn & Barnabas,Dark Shadows,0
I'm Glad,Jennifer Lopez,2002
Singing  Bowls_Saxophone & Voice,Jane Winther,0
Chanson Populaire,Vincent Baguian,0
"Theme From ""Come September"" (LP Version)",Bobby Darin,2003
Famous One,Seventh Day Slumber,2009
One Love,David Rose & His Orchestra,2004
So Say I,Mr Brown,0
Big Trouble Upstairs,Pitch Black,0
Siempre,Reptil,0
One Thing,YZ,0
Talk Of The Town,Firehouse,1992
Denk,Samy Deluxe,2004
Electric Phase / Hot 'n' Ready / Pack It Up 'n' Go / Cherry / Out In The Street / Let It Roll / Too Hot To Handle,UFO,0
124 Stomp,Azukx,0
You Can Make It (Album Version),Douglas Miller,0
The Story Of An Artist,Daniel Johnston,1982
Many Weapons Many Men,Criminal Class USA is Hush Hush Revolution,0
SerA! cuando regreses,NoemA,0
Attic Room,Casiotone For The Painfully Alone,2003
A Movie Of A Placid Lake On A Moonless Night in September,Will Ackerman,1992
Te Vas Angel Mio,Michael Salgado,0
Firestarter,The Prodigy,1996
Rakkahin -Be My Love-,Virtuoso,0
Testify,Phil Collins,2002
Kaliforn-Eye-A (Feat. Mike Muir),P.o.d,0
Mohair Locker Room Pin-Up Boys,Adam Ant,1998
Enslaved By Propaganda,Total Fucking Destruction,2007
Stars (GROWTH Ultraviolence Mix),Ultraviolence,0
RA1/4lpsen Sie Eine Hauptstadt,Tresenlesen,1995
Human Being (1972 demo),New York Dolls,0
Wouldn't Last a Weeg,The Weegs,0
Tune In,Cutting Edge,0
All Hands On Deck part 2: Open Water [Album Version],Funeral For A Friend,2007
Doodlin',Kai Winding,1961
Hermitage,Pat Metheny,1979
Open Arms,Gary Go,2009
The Magic Violin,Hot Club Of Cowtown,2009
I Will Call Upon the Lord,Bill Murk,0
Stampede,He Is Legend,2006
Chira,Nikos Kalaintzis,0
Booty Bounce,Mister Ries featuring Six Foe,0
Come On Back Home,Cece Winans,1998
Earth Born,Kitaro,1983
Little Is Much When God Is In It (South African Homecoming Album Version),Gaither Vocal Band,0
Sannyasin,John Mayer,1976
Gheera Away,Ragheb Alama,0
E. Warren,DJ Omega,0
My Harlem Lullaby (Album Version),Mase,0
Life's Railway To Heaven,PATSY CLINE & WILLIE NELSON,1991
I Wish I Was A Punk Rocker (With Flowers In My Hair),Sandi Thom,2006
Hello Space Boy,Behemoth,2000
Dance of the Blue Devils,Les Brown,0
La Bruja Chafa,Bobby Pulido,1999
The Sound From There,Norman Howard,0
Sing Me Softly of the Blues,Richard Galliano_ Jean-Charles Capon_ Gilles Perrin,0
Splitting The Seconds,Nightswimmer,0
Shout For Joy  (Celtic Psalms Album Version),Eden's Bridge,0
La Valse De La Cour (BOF Mayerling),Francis Lai,0
Best In LA,Marc Shaiman,2008
Goin' To The River,Alice Cooper,1982
Min Xechnas (Forse),Dakis,0
Here We Go Again,H-Town,0
Rumour (Abstract Hip Hop Mix),bel canto,1996
Coral Fang (Album Version),The Distillers,2003
The Urban Gospel,Shade Sheist / N.U.N.E. / King Arthur,0
The Second One,Remy Shand,2002
18 De Noviembre,Maracaibo 15,0
Laakista humppa,Elakelaiset,1995
He Don't Care (He's Stoned),Dan Hicks,0
One More Time (Kennedy Center Homecoming Version),The Katinas,0
Ela Edo Kardia Mou,Irini Merkouri,0
Rich Girl,Daryl Hall & John Oates,1976
See What Tomorrow Brings,Arc Angels,1992
Hindsight,Call To Preserve,2008
New Love,Ziggy Marley And The Melody Makers,0
I'm Your Money (12'' Extended Version) (2006 Digital Remaster),Heaven 17,1981
Lovely Day,Lit,1999
Com Una Flama,Ai Ai Ai,1994
Los Tres Glopes / The Three Beats (danza),Cachao,0
Anything For My Baby,Kiss,0
Fields Of Athenry,The Shamrock Singers,0
Explode,The Cardigans,1998
When It Stings,Pictures of Then,2009
I See The Light (2002 Digital Remaster),Music Explosion,0
My Baby (Feat. Kanye West),Janet Jackson Featuring Kanye West,2004
Beni Aglatma,Mustafa Sandal,0
The Last Man On Earth,Schoolyard Heroes,2007
The Flight of the serpentarius,Bruno Sanfilippo,1991
Focus,DJ Isaac,0
Another Lover,The Last Vegas,2009
No Such Thing As Control (Album Version),Beneath The Sky,2007
Fear The Sea,The Gathering,0
2 + 2 = 5,Radiohead,2003
100 Club 1996 ''We Love You Beatles'' - Live,Sex Pistols,0
Karma,Alicia Keys,2003
deine liebe,[kaleidoskop],0
Vankina vapauden,Markus,0
To Pouli,Angela Dimitriou,0
Pete's Crusade,Light Of The World,1980
Yo Quiero Contigo,Baby Rasta & Gringo,0
Baby_ It's Gonna Cost You,Frenchy,0
Goody Goody,Charlie Byrd Trio,0
Sou Vazo Diskola,Natassa Theodoridou,0
Money Blues,Joanna Connor,0
This Is A Stick Up,Ghetto Mafia,0
Emerald,Bedrock,2004
Zeno Beach,Radio Birdman,2006
Meteores mouvement de Chroniques de la lumier,Francis Dhomont,0
Telegrama,Zeca Baleiro,2002
Molten,Digital Mystikz,2006
It Only Takes A Moment (Album Version),Eddie Cano,0
The Road Goes On Forever,The Highwaymen,1995
Phrase,Papa Wemba,0
The Daddy,Mario Rosenstock,0
Medicine,Bobaflex,2005
Don't Waste My Time,John Mayall,1970
Love You to Pieces,Lizzy Borden,1985
Sachmagehtsnoch,Dendemann,2006
Take That!,Richard Smith,0
L'Amour Existe Encore,Lara Fabian,2009
Les DA(c)penaillA(c)s,Klimperei,0
Heut' Nacht,Spliff,1982
Diamond Eyes (Album Version),Deftones,2010
Una dolce melodia,Franco_ Valeriana,0
The Witching Hour,John Mayall,2002
Leather Prowler,Liars,2007
Put Down Your Weapons,Yami Bolo,2000
Underarms,Grandmaster Flash,1987
Terraplane Blues,Scott Ainslie,0
L'idole des femmes,Pierre Perret,1994
The Harbour,Dario Marianelli,2007
All Or Nothing  (Wonderful World Album Version),Chris Eaton,0
Toda Mi Vida,Jay PA(c)rez,0
La Rosa,Bobby Pulido,1996
End Of The Beginning,30 Seconds To Mars,2002
Dio Nisia,Giorgos Sabanis,0
Lift Jesus Up,The Jackson Southernaires,0
Jubilation T. Cornpone,Shelly Manne,0
Kicking And Screaming,Funeral For A Friend,2008
Slow And Low,RUN-DMC,1985
Lookin' for My Baby,Little Milton,1994
Life's Blood,Eighteen Visions,1997
Black Connect 3,Camp Lo,2009
The Way Of Love (West Coast Diaries Vol. 1 Album Version),Charlie Peacock,0
Leaving The Docks,Zbigniew Preisner,1993
Noche De Paz,SUMO,1987
Village Dance,Vana,0
4 In The Morning,Gwen Stefani,2006
Cajun Baby (LP Version),Commander Cody And His Lost Planet Airmen,1975
Midnight Jump,Sunnyland Slim,1994
Marching,The Zebras,2006
Que Suene Mi Campana,Sonora Carruseles,2000
For My People,EPMD,1990
Just Don't Give A Fuck,Eminem,1998
1001 Robots,Marco Beltrami,2004
You Don't Belong,Bad Religion,2002
Respect This Hustle (Explicit Album Version),T.I.,0
Meeran Sad Laeen Je Toon,Faiz Ali Faiz,0
Again (Instrumental),Janet Jackson,1993
Come On (Sessions@AOL Version),Ben Jelen,0
Forget Me Knots (Bailey Remix),Roni Size,0
Tear It Up (LP Version),Michael McDonald,0
Voyage to eternal Life,Astarte,1998
Radioland,The Cate Brothers,0
If I Couldn't Hold Back The Dawn,Carl Smith,0
The Benevolent Path,Vulture Industries,2007
Down South Blues,Sleepy John Estes,1935
Looking In Your Eyes,Suicidal Tendencies,1987
The Law Gonna Step On You (1931),Bo Carter,0
It Came Upon A Midnight Clear,Cristy Lane,0
Bitches For Breakfast,Vodka Collins,0
Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),Nicky B_ NaA<<lle,0
All For The Sake Of The Song,Roger Creager,2003
Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),Steve Morse,0
Chiove,Rita Chiarelli,2006
Des VA'tres,Fredericks_ Goldman_ Jones,0
Apagon,Estopa,0
Parallel Universe (Album Version),Red Hot Chili Peppers,1999
Lullaby [With Ladysmith Black Mambazo] (Album Version),Josh Groban,2006
Danny,Billie Jo Spears,0
Magiki Vradia,Irini Merkouri,0
Walk On The Wild Side,Jesse Malin,2008
Elsa,Monique Morelli,0
Little Sunflower,Alexander Zonjic,0
Dangerously In Love Medley,BeyoncA(c),0
Army,Tunsi,0
The Court,Zbigniew Preisner,1994
Dance Of Romance,Knack,0
Creep Live Version,Maximilian Hecker,0
It Takes A Village (To Raise A Nut) (Live),Tim Wilson,0
Over The River,Bitty McLean,1995
11th Street,Open Hand,2000
Tre sonetti di Petrarca: III. I' vidi in terra angelici costumi - sonnet 156,Dennis O'Neill,0
Too Far From The Tree,Angela Lashley,0
Nostalgia,Emilio Tuero,0
Baby's Got A Habit,Joe Lynn Turner,0
The Climb/Paranoia,The Pharcyde,2004
Amour noir N 7,"MichA""le Bernard",2008
Stop!,Joe Bonamassa,2009
